[24512][o:178.74,2.58,-171.97][a:-0.86,-0.34,-9.66][e:-334.10,0.44][c:171,68][w:-30,-31,146][m:641.96,2518.64,10580.49]
[24657][o:178.77,2.59,-172.16][a:-0.96,-0.33,-9.67][e:-356.28,0.45][c:173,68][w:-29,-33,139][m:641.07,2524.88,10561.11]
[24806][o:178.80,2.61,-172.47][a:-0.98,-0.32,-9.71][e:-380.36,0.43][c:170,68][w:-30,-33,135][m:676.02,2516.85,10477.72]
[24955][o:178.83,2.63,-172.54][a:-1.01,-0.30,-9.71][e:-407.41,0.44][c:170,67][w:-29,-31,132][m:704.23,2517.11,10460.15]
[25104][o:178.85,2.66,-172.78][a:-1.05,-0.32,-9.70][e:-437.71,0.45][c:170,68][w:-28,-35,128][m:645.67,2539.33,10509.29]
[25253][o:178.88,2.68,-173.02][a:-1.07,-0.30,-9.69][e:-469.90,0.42][c:170,67][w:-27,-39,128][m:635.13,2530.07,10490.12]
[25402][o:178.91,2.69,-173.33][a:-1.00,-0.35,-9.72][e:-503.45,0.45][c:168,67][w:-26,-41,121][m:685.34,2522.73,10480.30]
[25550][o:178.91,2.69,-173.33][a:-1.00,-0.35,-9.72][e:-554.58,0.41][c:168,68][w:-26,-41,121][m:710.04,2521.73,10479.95]
[25756][o:178.55,2.47,-164.67][a:-0.90,0.11,-9.74][e:-596.51,0.45][c:167,68][w:-28,-51,167][m:679.07,2549.43,10506.10]
[25900][o:178.53,2.45,-165.16][a:-0.90,0.14,-9.76][e:-638.44,0.43][c:167,48][w:-28,-45,165][m:658.68,2544.95,10520.29]
[26049][o:178.51,2.44,-165.70][a:-0.82,0.09,-9.67][e:-677.13,0.38][c:167,65][w:-29,-44,172][m:569.44,2546.70,10525.52]
[26198][o:178.50,2.42,-166.09][a:-0.76,0.07,-9.81][e:-712.02,0.36][c:170,66][w:-25,-41,172][m:692.34,2546.61,10524.47]
[26346][o:178.48,2.41,-166.18][a:-0.82,0.13,-9.72][e:-746.65,0.34][c:169,57][w:-28,-40,176][m:598.67,2547.71,10477.59]
[26496][o:178.47,2.40,-166.56][a:-0.82,0.09,-9.77][e:-785.07,0.34][c:167,16][w:-28,-40,178][m:757.56,2557.78,10485.79]
[26644][o:178.46,2.40,-166.89][a:-0.83,-0.05,-9.76][e:-827.27,-0.05][c:169,68][w:-27,-39,176][m:402.08,2636.19,10335.21]
[26795][o:178.46,2.40,-167.29][a:-0.91,-0.04,-9.59][e:-869.74,-0.12][c:170,94][w:-29,-41,167][m:920.36,2541.25,10388.97]
[26944][o:179.98,-2.64,118.37][a:-0.11,13.82,-5.33][e:-912.75,0.09][c:170,112][w:2584,-13904,32392][m:524.98,2597.41,10590.06]
[27099][o:179.93,-2.64,119.73][a:-0.11,1.75,-5.44][e:-956.04,0.46][c:170,75][w:-25233,-13781,-5740][m:949.42,2440.46,10799.50]
[27248][o:179.91,-2.53,120.61][a:-0.11,-4.80,-5.55][e:-1002.30,0.59][c:168,77][w:-2388,-13667,-706][m:619.79,2544.92,10549.75]
[27394][o:179.84,-2.41,123.33][a:-0.11,-1.44,-5.64][e:-1046.94,0.66][c:168,77][w:19397,-13568,16406][m:857.14,2508.38,10693.76]
[27543][o:179.84,-2.41,123.33][a:-0.11,-1.44,-5.64][e:-1103.21,0.73][c:170,81][w:19397,-13568,16406][m:741.11,2488.08,10687.06]
[27749][o:179.20,2.24,-150.19][a:-0.92,-0.28,-9.76][e:-1141.35,0.80][c:170,79][w:-35,-36,251][m:703.44,2507.05,10697.97]
[27890][o:179.21,2.26,-150.33][a:-0.83,-0.32,-9.78][e:-1180.31,0.86][c:183,71][w:-33,-31,249][m:764.46,2520.91,10688.72]
[28039][o:179.23,2.27,-150.44][a:-0.83,-0.31,-9.72][e:-1217.37,0.88][c:186,69][w:-32,-29,246][m:628.20,2517.76,10653.93]
[28188][o:179.24,2.29,-150.50][a:-0.89,-0.24,-9.74][e:-1250.91,0.89][c:190,78][w:-33,-32,246][m:726.23,2523.16,10641.72]
[28337][o:179.25,2.31,-150.34][a:-0.92,-0.24,-9.69][e:-1280.13,0.95][c:193,100][w:-34,-32,247][m:709.42,2521.47,10658.05]
[28487][o:179.26,2.32,-150.30][a:-0.86,-0.25,-9.79][e:-1301.77,1.14][c:193,103][w:-34,-33,251][m:215.97,2538.91,10822.17]
[28632][o:179.27,2.33,-150.22][a:-0.85,-0.25,-9.74][e:-1301.23,1.44][c:193,83][w:-34,-34,254][m:-111.89,2662.30,10959.42]
[28781][o:179.27,2.34,-149.93][a:-0.84,-0.25,-9.76][e:-1301.23,1.51][c:195,71][w:-35,-33,258][m:818.65,2710.31,10917.71]
[28929][o:179.28,2.34,-149.65][a:-0.80,-0.21,-9.69][e:-1296.09,1.50][c:195,71][w:-36,-34,260][m:394.79,2615.60,10729.00]
[29078][o:179.28,2.34,-149.65][a:-0.80,-0.21,-9.69][e:-1296.63,1.51][c:197,70][w:-36,-34,260][m:486.39,2586.79,10830.78]
[29283][o:179.91,2.83,-138.86][a:-1.21,0.20,-9.86][e:-1296.63,1.51][c:197,70][w:-11,-28,3][m:671.02,2583.34,10727.24]
[29428][o:179.87,2.88,-139.18][a:-1.34,0.01,-9.60][e:-1296.63,1.51][c:197,70][w:-17,-37,33][m:625.74,2594.39,10742.84]
[29579][o:179.87,2.91,-139.53][a:-1.06,-0.23,-9.69][e:-1296.63,1.51][c:197,70][w:-18,-42,45][m:696.21,2593.90,10714.23]
[29728][o:179.89,2.89,-139.82][a:-0.83,-0.35,-9.76][e:-1296.63,1.51][c:197,0][w:-15,-45,33][m:682.12,2560.96,10751.61]
[29904][o:179.91,2.86,-140.35][a:-0.85,-0.20,-9.73][e:-1296.63,1.46][c:0,0][w:-14,-38,13][m:670.79,2554.89,10713.50]
[30111][o:179.90,2.85,-140.73][a:-1.05,0.01,-9.81][e:-1296.63,1.45][c:0,0][w:-15,-38,4][m:660.22,2560.25,10720.42]
[30315][o:179.87,2.86,-141.04][a:-1.15,0.06,-9.68][e:-1296.63,1.46][c:0,0][w:-15,-43,17][m:666.56,2560.02,10721.12]
[30521][o:179.96,-2.22,114.76][a:-0.16,-0.80,-7.34][e:-1296.63,1.46][c:0,0][w:-7694,-11227,20969][m:663.93,2553.62,10720.93]
[30736][o:179.91,-2.25,118.91][a:-0.15,-8.12,-7.35][e:-1296.63,1.45][c:0,0][w:-5751,-11197,-4559][m:662.19,2559.21,10720.77]
[30949][o:179.94,-2.23,119.15][a:-0.15,18.33,-7.37][e:-1296.63,1.45][c:0,0][w:12272,-11168,29418][m:661.50,2557.81,10718.89]
[31162][o:179.92,-2.24,121.83][a:-0.15,-17.16,-7.39][e:-1296.63,1.45][c:0,0][w:-2118,-11139,-26126][m:667.71,2560.77,10723.32]
[31353][o:179.92,-2.24,121.83][a:-0.15,-17.16,-7.39][e:-1296.63,1.50][c:229,70][w:-2118,-11139,-26126][m:667.08,2556.74,10757.41]
[31561][o:179.71,2.67,-131.88][a:-0.97,-0.12,-9.72][e:-1296.63,1.51][c:236,70][w:-14,-39,20][m:667.41,2582.69,10759.29]
[31716][o:179.71,2.67,-132.47][a:-0.97,-0.10,-9.73][e:-1264.71,1.51][c:233,65][w:-14,-39,19][m:-99.05,2938.59,9754.78]
[31864][o:179.71,2.67,-133.03][a:-0.97,-0.11,-9.73][e:-1187.34,1.49][c:231,61][w:-14,-39,22][m:-140.66,2942.62,9926.76]
[32014][o:179.71,2.67,-133.76][a:-0.97,-0.11,-9.68][e:-1109.43,1.51][c:233,63][w:-15,-40,20][m:-223.52,4706.72,9847.74]
[32162][o:179.71,2.67,-134.66][a:-0.96,-0.11,-9.71][e:-1029.35,1.49][c:231,62][w:-14,-40,20][m:-107.29,2451.41,9662.40]
[32312][o:179.71,2.67,-136.13][a:-0.96,-0.11,-9.75][e:-945.22,1.52][c:180,64][w:-14,-39,20][m:-64.80,2893.63,8215.32]
[32458][o:179.71,2.67,-137.73][a:-0.96,-0.13,-9.70][e:-872.45,1.52][c:178,63][w:-14,-39,19][m:-85.19,2635.70,9652.97]
[32607][o:179.71,2.67,-139.54][a:-0.96,-0.12,-9.72][e:-835.65,1.55][c:187,41][w:-14,-40,20][m:-1.02,2921.86,12125.53]
[32752][o:179.95,-2.24,112.45][a:-0.14,-16.43,-7.51][e:-846.21,1.45][c:189,44][w:-21480,-10923,1989][m:-89.23,3106.61,10021.30]
[32911][o:179.95,-2.24,112.45][a:-0.14,-16.43,-7.51][e:-856.76,1.33][c:193,65][w:-21480,-10923,1989][m:1642.62,1744.00,10305.46]
[33118][o:-178.99,4.09,-178.89][a:-0.59,-1.73,-10.66][e:-849.45,1.31][c:193,68][w:2,-292,187][m:-63.65,3398.68,10781.64]
[33258][o:-178.87,3.58,-179.43][a:1.84,-0.90,-9.49][e:-850.80,1.30][c:193,68][w:-22,-72,112][m:-53.66,3391.80,10419.01]
[33405][o:-178.80,3.39,179.66][a:0.73,-0.89,-9.92][e:-855.13,1.30][c:195,68][w:-36,98,-62][m:-64.21,3356.81,10594.94]
[33553][o:-178.83,3.58,178.58][a:-1.22,0.25,-10.19][e:-858.65,1.29][c:195,66][w:4,157,-142][m:1448.59,2937.48,10205.62]
[33703][o:-178.90,3.91,177.46][a:-1.92,0.77,-9.74][e:-856.76,1.30][c:195,68][w:55,148,-157][m:-112.91,3252.03,10719.84]
[33852][o:-178.91,4.33,176.55][a:-1.60,0.51,-8.97][e:-857.30,1.32][c:195,69][w:33,103,-65][m:462.45,3142.28,10598.57]
[33999][o:-178.94,4.67,175.92][a:-1.63,0.15,-9.93][e:-857.57,1.30][c:195,69][w:30,110,4][m:423.82,3137.31,10614.39]
[34142][o:-178.89,4.94,175.37][a:-0.79,-0.61,-9.03][e:-857.57,1.30][c:193,69][w:19,88,44][m:304.94,3194.90,10597.84]
[34291][o:-178.81,5.03,174.80][a:-0.83,-0.54,-9.69][e:-857.57,1.34][c:194,69][w:0,29,24][m:179.25,3201.65,10596.05]
[34440][o:179.85,-1.64,102.60][a:-0.42,-8.01,-4.86][e:-857.57,1.37][c:193,69][w:24012,-14331,12942][m:234.46,3189.37,10596.76]
[34600][o:179.85,-1.64,102.60][a:-0.42,-8.01,-4.86][e:-857.30,1.37][c:192,67][w:24012,-14331,12942][m:298.20,3151.83,10614.26]
[34805][o:179.89,3.14,177.12][a:-1.06,-0.03,-9.70][e:-857.57,1.35][c:193,68][w:-14,-40,22][m:293.11,3179.89,10588.40]
[34945][o:179.88,3.13,176.43][a:-1.02,-0.06,-9.74][e:-857.57,1.36][c:193,68][w:-15,-43,24][m:288.45,3177.81,10573.92]
[35093][o:179.87,3.12,175.64][a:-0.94,-0.11,-9.75][e:-857.57,1.37][c:193,68][w:-15,-40,22][m:285.95,3184.24,10622.04]
[35243][o:179.86,3.11,175.04][a:-0.96,-0.08,-9.72][e:-857.57,1.37][c:193,68][w:-15,-37,19][m:287.33,3183.88,10587.19]
[35387][o:179.85,3.11,174.47][a:-1.02,-0.05,-9.70][e:-857.57,1.36][c:193,68][w:-14,-37,18][m:285.17,3183.49,10607.18]
[35536][o:179.84,3.10,173.75][a:-1.05,-0.04,-9.70][e:-857.57,1.36][c:193,68][w:-15,-39,20][m:285.10,3180.44,10590.06]
[35685][o:179.83,3.10,173.16][a:-1.01,-0.09,-9.68][e:-857.57,1.36][c:193,68][w:-15,-42,23][m:292.23,3186.26,10587.76]
[35833][o:179.82,3.09,172.48][a:-0.97,-0.09,-9.75][e:-857.57,1.36][c:193,68][w:-15,-41,22][m:295.08,3188.01,10535.02]
[35983][o:179.81,3.08,171.73][a:-0.96,-0.07,-9.75][e:-857.57,1.36][c:193,68][w:-14,-39,19][m:293.67,3189.57,10562.80]
[36131][o:179.89,-1.81,100.60][a:-0.22,-17.35,-5.07][e:-857.57,1.31][c:0,0][w:-23010,-14152,-16494][m:287.00,3151.79,10576.89]
[36350][o:179.91,-1.84,100.75][a:-0.21,-18.68,-5.09][e:-857.57,1.31][c:0,0][w:2102,-14132,-8818][m:283.98,3150.69,10595.23]
[36564][o:179.90,-1.88,101.77][a:-0.21,0.21,-5.12][e:-857.57,1.32][c:0,0][w:11583,-14108,11110][m:287.27,3152.09,10590.16]
[36776][o:179.91,-1.91,102.32][a:-0.21,13.29,-5.14][e:-857.57,1.32][c:0,0][w:-25189,-14088,-31107][m:286.84,3151.34,10588.98]
[36993][o:179.91,-1.92,102.72][a:-0.20,10.26,-5.16][e:-857.57,1.32][c:0,0][w:-19248,-14067,12621][m:287.83,3155.43,10587.54]
[37209][o:179.91,-1.95,103.45][a:-0.20,-2.89,-5.18][e:-857.57,1.31][c:0,0][w:13053,-14047,-15976][m:284.38,3152.90,10592.32]
